impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,34,Provincia de Formosa,1580,Subdirección Ejecutiva de Prestaciones,290.981303,290.981303,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,38,Provincia de Jujuy,1580,Subdirección Ejecutiva de Prestaciones,310.923871,310.923871,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,42,Provincia de La Pampa,1580,Subdirección Ejecutiva de Prestaciones,104.047122,104.047122,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,46,Provincia de La Rioja,1580,Subdirección Ejecutiva de Prestaciones,118.961436,118.961436,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,50,Provincia de Mendoza,1580,Subdirección Ejecutiva de Prestaciones,672.568584,672.568584,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,54,Provincia de Misiones,1580,Subdirección Ejecutiva de Prestaciones,565.916023,565.916023,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,1580,Subdirección Ejecutiva de Prestaciones,176.390675,176.390675,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,62,Provincia de Río Negro,1580,Subdirección Ejecutiva de Prestaciones,208.666467,208.666467,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,66,Provincia de Salta,1580,Subdirección Ejecutiva de Prestaciones,608.857071,608.857071,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,70,Provincia de San Juan,1580,Subdirección Ejecutiva de Prestaciones,290.518655,290.518655,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,74,Provincia de San Luis,1580,Subdirección Ejecutiva de Prestaciones,126.302931,126.302931,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,78,Provincia de Santa Cruz,1580,Subdirección Ejecutiva de Prestaciones,47.750154,47.750154,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,82,Provincia de Santa Fe,1580,Subdirección Ejecutiva de Prestaciones,1049.456335,1049.456335,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,86,Provincia de Santiago del Estero,1580,Subdirección Ejecutiva de Prestaciones,554.873343,554.873343,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,90,Provincia de Tucumán,1580,Subdirección Ejecutiva de Prestaciones,656.071527,656.071527,0,0,0,2014-07-15 00:00:00
1,2013,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,94,"Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur",1580,Subdirección Ejecutiva de Prestaciones,19.145109,19.145109,0,0,0,2014-07-15 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,2,Ciudad Autónoma de Buenos Aires,1580,Subdirección Ejecutiva de Prestaciones,346.76,346.76,22.17864077,22.17864077,22.04976077,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,6,Provincia de Buenos Aires,1580,Subdirección Ejecutiva de Prestaciones,6344.9,6344.9,710.70191117,710.70191117,710.70191117,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,10,Provincia de Catamarca,1580,Subdirección Ejecutiva de Prestaciones,200.04,200.04,13.21469533,13.21469533,13.21469533,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,14,Provincia de Córdoba,1580,Subdirección Ejecutiva de Prestaciones,1390.72,1390.72,97.40396604,97.40396604,97.40396604,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,18,Provincia de Corrientes,1580,Subdirección Ejecutiva de Prestaciones,621.79,621.79,43.30229764,43.30229764,43.30229764,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,22,Provincia del Chaco,1580,Subdirección Ejecutiva de Prestaciones,780.26,780.26,53.64189788,53.64189788,53.64189788,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,26,Provincia del Chubut,1580,Subdirección Ejecutiva de Prestaciones,149.27,149.27,9.35819275,9.35819275,9.35819275,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,30,Provincia de Entre Ríos,1580,Subdirección Ejecutiva de Prestaciones,508.56,508.56,35.50888174,35.50888174,35.50888174,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,34,Provincia de Formosa,1580,Subdirección Ejecutiva de Prestaciones,354.01,354.01,24.36945689,24.36945689,24.36945689,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,38,Provincia de Jujuy,1580,Subdirección Ejecutiva de Prestaciones,363.06,363.06,24.62732279,24.62732279,24.62732279,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,42,Provincia de La Pampa,1580,Subdirección Ejecutiva de Prestaciones,136.74,136.74,8.89723638,8.89723638,8.89723638,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,46,Provincia de La Rioja,1580,Subdirección Ejecutiva de Prestaciones,160.63,160.63,10.55886634,10.55886634,10.55886634,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,50,Provincia de Mendoza,1580,Subdirección Ejecutiva de Prestaciones,842.88,842.88,59.03483466,59.03483466,59.03483466,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,54,Provincia de Misiones,1580,Subdirección Ejecutiva de Prestaciones,694.97,694.97,49.67016862,49.67016862,49.67016862,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,58,Provincia del Neuquén,1580,Subdirección Ejecutiva de Prestaciones,219.3,219.3,14.74918556,14.74918556,14.74918556,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,62,Provincia de Río Negro,1580,Subdirección Ejecutiva de Prestaciones,252.94,252.94,18.01550477,18.01550477,18.01550477,2015-07-08 00:00:00
1,2014,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,3,SERVICIOS SOCIALES,3,Seguridad Social,1.2,Recursos Propios,66,Provincia de Salta,1580,Subdirección Ejecutiva de Prestaciones,768.9,768.9,52.00814774,52.00814774,52.00814774,2015-07-08 00:00:00
